TUNE_IDX,BATCH_SIZE,LEARNING_RATE,LAYERS,NEURONS,DROPOUT,ES_PATIENCE,EPOCHS,CLASS_WEIGHTS,OUTPUT_ACTIVATION
1169,32,0.001,5,"(512, 256, 256, 256, 256)",0.2,20,100,True,softmax
1170,32,0.001,5,"(512, 256, 256, 256, 512)",0.2,20,100,True,softmax
1171,32,0.001,5,"(512, 256, 256, 512, 128)",0.2,20,100,True,softmax
1172,32,0.001,5,"(512, 256, 256, 512, 256)",0.2,20,100,True,softmax
1173,32,0.001,5,"(512, 256, 256, 512, 512)",0.2,20,100,True,softmax
1174,32,0.001,5,"(512, 256, 512, 128, 128)",0.2,20,100,True,softmax
1175,32,0.001,5,"(512, 256, 512, 128, 256)",0.2,20,100,True,softmax
1176,32,0.001,5,"(512, 256, 512, 128, 512)",0.2,20,100,True,softmax
1177,32,0.001,5,"(512, 256, 512, 256, 128)",0.2,20,100,True,softmax
1178,32,0.001,5,"(512, 256, 512, 256, 256)",0.2,20,100,True,softmax
1179,32,0.001,5,"(512, 256, 512, 256, 512)",0.2,20,100,True,softmax
1180,32,0.001,5,"(512, 256, 512, 512, 128)",0.2,20,100,True,softmax
1181,32,0.001,5,"(512, 256, 512, 512, 256)",0.2,20,100,True,softmax
1182,32,0.001,5,"(512, 256, 512, 512, 512)",0.2,20,100,True,softmax
1183,32,0.001,5,"(512, 512, 128, 128, 128)",0.2,20,100,True,softmax
1184,32,0.001,5,"(512, 512, 128, 128, 256)",0.2,20,100,True,softmax
1185,32,0.001,5,"(512, 512, 128, 128, 512)",0.2,20,100,True,softmax
1186,32,0.001,5,"(512, 512, 128, 256, 128)",0.2,20,100,True,softmax
1187,32,0.001,5,"(512, 512, 128, 256, 256)",0.2,20,100,True,softmax
1188,32,0.001,5,"(512, 512, 128, 256, 512)",0.2,20,100,True,softmax
1189,32,0.001,5,"(512, 512, 128, 512, 128)",0.2,20,100,True,softmax
1190,32,0.001,5,"(512, 512, 128, 512, 256)",0.2,20,100,True,softmax
1191,32,0.001,5,"(512, 512, 128, 512, 512)",0.2,20,100,True,softmax
1192,32,0.001,5,"(512, 512, 256, 128, 128)",0.2,20,100,True,softmax
1193,32,0.001,5,"(512, 512, 256, 128, 256)",0.2,20,100,True,softmax
1194,32,0.001,5,"(512, 512, 256, 128, 512)",0.2,20,100,True,softmax
1195,32,0.001,5,"(512, 512, 256, 256, 128)",0.2,20,100,True,softmax
1196,32,0.001,5,"(512, 512, 256, 256, 256)",0.2,20,100,True,softmax
1197,32,0.001,5,"(512, 512, 256, 256, 512)",0.2,20,100,True,softmax
1198,32,0.001,5,"(512, 512, 256, 512, 128)",0.2,20,100,True,softmax
1199,32,0.001,5,"(512, 512, 256, 512, 256)",0.2,20,100,True,softmax
1200,32,0.001,5,"(512, 512, 256, 512, 512)",0.2,20,100,True,softmax
1201,32,0.001,5,"(512, 512, 512, 128, 128)",0.2,20,100,True,softmax
1202,32,0.001,5,"(512, 512, 512, 128, 256)",0.2,20,100,True,softmax
1203,32,0.001,5,"(512, 512, 512, 128, 512)",0.2,20,100,True,softmax
1204,32,0.001,5,"(512, 512, 512, 256, 128)",0.2,20,100,True,softmax
1205,32,0.001,5,"(512, 512, 512, 256, 256)",0.2,20,100,True,softmax
1206,32,0.001,5,"(512, 512, 512, 256, 512)",0.2,20,100,True,softmax
1207,32,0.001,5,"(512, 512, 512, 512, 128)",0.2,20,100,True,softmax
1208,32,0.001,5,"(512, 512, 512, 512, 256)",0.2,20,100,True,softmax
1209,32,0.001,5,"(512, 512, 512, 512, 512)",0.2,20,100,True,softmax
1210,32,0.001,5,"(128, 128, 128, 128, 128)",0.2,20,100,True,sigmoid
1211,32,0.001,5,"(128, 128, 128, 128, 256)",0.2,20,100,True,sigmoid
1212,32,0.001,5,"(128, 128, 128, 128, 512)",0.2,20,100,True,sigmoid
1213,32,0.001,5,"(128, 128, 128, 256, 128)",0.2,20,100,True,sigmoid
1214,32,0.001,5,"(128, 128, 128, 256, 256)",0.2,20,100,True,sigmoid
1215,32,0.001,5,"(128, 128, 128, 256, 512)",0.2,20,100,True,sigmoid
1216,32,0.001,5,"(128, 128, 128, 512, 128)",0.2,20,100,True,sigmoid
1217,32,0.001,5,"(128, 128, 128, 512, 256)",0.2,20,100,True,sigmoid
1218,32,0.001,5,"(128, 128, 128, 512, 512)",0.2,20,100,True,sigmoid
1219,32,0.001,5,"(128, 128, 256, 128, 128)",0.2,20,100,True,sigmoid
1220,32,0.001,5,"(128, 128, 256, 128, 256)",0.2,20,100,True,sigmoid
1221,32,0.001,5,"(128, 128, 256, 128, 512)",0.2,20,100,True,sigmoid
1222,32,0.001,5,"(128, 128, 256, 256, 128)",0.2,20,100,True,sigmoid
1223,32,0.001,5,"(128, 128, 256, 256, 256)",0.2,20,100,True,sigmoid
1224,32,0.001,5,"(128, 128, 256, 256, 512)",0.2,20,100,True,sigmoid
1225,32,0.001,5,"(128, 128, 256, 512, 128)",0.2,20,100,True,sigmoid
1226,32,0.001,5,"(128, 128, 256, 512, 256)",0.2,20,100,True,sigmoid
1227,32,0.001,5,"(128, 128, 256, 512, 512)",0.2,20,100,True,sigmoid
1228,32,0.001,5,"(128, 128, 512, 128, 128)",0.2,20,100,True,sigmoid
1229,32,0.001,5,"(128, 128, 512, 128, 256)",0.2,20,100,True,sigmoid
1230,32,0.001,5,"(128, 128, 512, 128, 512)",0.2,20,100,True,sigmoid
1231,32,0.001,5,"(128, 128, 512, 256, 128)",0.2,20,100,True,sigmoid
1232,32,0.001,5,"(128, 128, 512, 256, 256)",0.2,20,100,True,sigmoid
1233,32,0.001,5,"(128, 128, 512, 256, 512)",0.2,20,100,True,sigmoid
1234,32,0.001,5,"(128, 128, 512, 512, 128)",0.2,20,100,True,sigmoid
1235,32,0.001,5,"(128, 128, 512, 512, 256)",0.2,20,100,True,sigmoid
1236,32,0.001,5,"(128, 128, 512, 512, 512)",0.2,20,100,True,sigmoid
1237,32,0.001,5,"(128, 256, 128, 128, 128)",0.2,20,100,True,sigmoid
1238,32,0.001,5,"(128, 256, 128, 128, 256)",0.2,20,100,True,sigmoid
1239,32,0.001,5,"(128, 256, 128, 128, 512)",0.2,20,100,True,sigmoid
1240,32,0.001,5,"(128, 256, 128, 256, 128)",0.2,20,100,True,sigmoid
1241,32,0.001,5,"(128, 256, 128, 256, 256)",0.2,20,100,True,sigmoid
1242,32,0.001,5,"(128, 256, 128, 256, 512)",0.2,20,100,True,sigmoid
1243,32,0.001,5,"(128, 256, 128, 512, 128)",0.2,20,100,True,sigmoid
1244,32,0.001,5,"(128, 256, 128, 512, 256)",0.2,20,100,True,sigmoid
1245,32,0.001,5,"(128, 256, 128, 512, 512)",0.2,20,100,True,sigmoid
1246,32,0.001,5,"(128, 256, 256, 128, 128)",0.2,20,100,True,sigmoid
1247,32,0.001,5,"(128, 256, 256, 128, 256)",0.2,20,100,True,sigmoid
1248,32,0.001,5,"(128, 256, 256, 128, 512)",0.2,20,100,True,sigmoid
1249,32,0.001,5,"(128, 256, 256, 256, 128)",0.2,20,100,True,sigmoid
1250,32,0.001,5,"(128, 256, 256, 256, 256)",0.2,20,100,True,sigmoid
1251,32,0.001,5,"(128, 256, 256, 256, 512)",0.2,20,100,True,sigmoid
1252,32,0.001,5,"(128, 256, 256, 512, 128)",0.2,20,100,True,sigmoid
1253,32,0.001,5,"(128, 256, 256, 512, 256)",0.2,20,100,True,sigmoid
1254,32,0.001,5,"(128, 256, 256, 512, 512)",0.2,20,100,True,sigmoid
1255,32,0.001,5,"(128, 256, 512, 128, 128)",0.2,20,100,True,sigmoid
1256,32,0.001,5,"(128, 256, 512, 128, 256)",0.2,20,100,True,sigmoid
1257,32,0.001,5,"(128, 256, 512, 128, 512)",0.2,20,100,True,sigmoid
1258,32,0.001,5,"(128, 256, 512, 256, 128)",0.2,20,100,True,sigmoid
1259,32,0.001,5,"(128, 256, 512, 256, 256)",0.2,20,100,True,sigmoid
1260,32,0.001,5,"(128, 256, 512, 256, 512)",0.2,20,100,True,sigmoid
1261,32,0.001,5,"(128, 256, 512, 512, 128)",0.2,20,100,True,sigmoid
1262,32,0.001,5,"(128, 256, 512, 512, 256)",0.2,20,100,True,sigmoid
1263,32,0.001,5,"(128, 256, 512, 512, 512)",0.2,20,100,True,sigmoid
1264,32,0.001,5,"(128, 512, 128, 128, 128)",0.2,20,100,True,sigmoid
1265,32,0.001,5,"(128, 512, 128, 128, 256)",0.2,20,100,True,sigmoid
1266,32,0.001,5,"(128, 512, 128, 128, 512)",0.2,20,100,True,sigmoid
1267,32,0.001,5,"(128, 512, 128, 256, 128)",0.2,20,100,True,sigmoid
1268,32,0.001,5,"(128, 512, 128, 256, 256)",0.2,20,100,True,sigmoid
1269,32,0.001,5,"(128, 512, 128, 256, 512)",0.2,20,100,True,sigmoid
1270,32,0.001,5,"(128, 512, 128, 512, 128)",0.2,20,100,True,sigmoid
1271,32,0.001,5,"(128, 512, 128, 512, 256)",0.2,20,100,True,sigmoid
1272,32,0.001,5,"(128, 512, 128, 512, 512)",0.2,20,100,True,sigmoid
1273,32,0.001,5,"(128, 512, 256, 128, 128)",0.2,20,100,True,sigmoid
1274,32,0.001,5,"(128, 512, 256, 128, 256)",0.2,20,100,True,sigmoid
1275,32,0.001,5,"(128, 512, 256, 128, 512)",0.2,20,100,True,sigmoid
1276,32,0.001,5,"(128, 512, 256, 256, 128)",0.2,20,100,True,sigmoid
1277,32,0.001,5,"(128, 512, 256, 256, 256)",0.2,20,100,True,sigmoid
1278,32,0.001,5,"(128, 512, 256, 256, 512)",0.2,20,100,True,sigmoid
1279,32,0.001,5,"(128, 512, 256, 512, 128)",0.2,20,100,True,sigmoid
1280,32,0.001,5,"(128, 512, 256, 512, 256)",0.2,20,100,True,sigmoid
1281,32,0.001,5,"(128, 512, 256, 512, 512)",0.2,20,100,True,sigmoid
1282,32,0.001,5,"(128, 512, 512, 128, 128)",0.2,20,100,True,sigmoid
1283,32,0.001,5,"(128, 512, 512, 128, 256)",0.2,20,100,True,sigmoid
1284,32,0.001,5,"(128, 512, 512, 128, 512)",0.2,20,100,True,sigmoid
1285,32,0.001,5,"(128, 512, 512, 256, 128)",0.2,20,100,True,sigmoid
1286,32,0.001,5,"(128, 512, 512, 256, 256)",0.2,20,100,True,sigmoid
1287,32,0.001,5,"(128, 512, 512, 256, 512)",0.2,20,100,True,sigmoid
1288,32,0.001,5,"(128, 512, 512, 512, 128)",0.2,20,100,True,sigmoid
1289,32,0.001,5,"(128, 512, 512, 512, 256)",0.2,20,100,True,sigmoid
1290,32,0.001,5,"(128, 512, 512, 512, 512)",0.2,20,100,True,sigmoid
1291,32,0.001,5,"(256, 128, 128, 128, 128)",0.2,20,100,True,sigmoid
1292,32,0.001,5,"(256, 128, 128, 128, 256)",0.2,20,100,True,sigmoid
1293,32,0.001,5,"(256, 128, 128, 128, 512)",0.2,20,100,True,sigmoid
1294,32,0.001,5,"(256, 128, 128, 256, 128)",0.2,20,100,True,sigmoid
1295,32,0.001,5,"(256, 128, 128, 256, 256)",0.2,20,100,True,sigmoid
1296,32,0.001,5,"(256, 128, 128, 256, 512)",0.2,20,100,True,sigmoid
1297,32,0.001,5,"(256, 128, 128, 512, 128)",0.2,20,100,True,sigmoid
1298,32,0.001,5,"(256, 128, 128, 512, 256)",0.2,20,100,True,sigmoid
1299,32,0.001,5,"(256, 128, 128, 512, 512)",0.2,20,100,True,sigmoid
1300,32,0.001,5,"(256, 128, 256, 128, 128)",0.2,20,100,True,sigmoid
1301,32,0.001,5,"(256, 128, 256, 128, 256)",0.2,20,100,True,sigmoid
1302,32,0.001,5,"(256, 128, 256, 128, 512)",0.2,20,100,True,sigmoid
1303,32,0.001,5,"(256, 128, 256, 256, 128)",0.2,20,100,True,sigmoid
1304,32,0.001,5,"(256, 128, 256, 256, 256)",0.2,20,100,True,sigmoid
1305,32,0.001,5,"(256, 128, 256, 256, 512)",0.2,20,100,True,sigmoid
1306,32,0.001,5,"(256, 128, 256, 512, 128)",0.2,20,100,True,sigmoid
1307,32,0.001,5,"(256, 128, 256, 512, 256)",0.2,20,100,True,sigmoid
1308,32,0.001,5,"(256, 128, 256, 512, 512)",0.2,20,100,True,sigmoid
1309,32,0.001,5,"(256, 128, 512, 128, 128)",0.2,20,100,True,sigmoid
1310,32,0.001,5,"(256, 128, 512, 128, 256)",0.2,20,100,True,sigmoid
1311,32,0.001,5,"(256, 128, 512, 128, 512)",0.2,20,100,True,sigmoid
1312,32,0.001,5,"(256, 128, 512, 256, 128)",0.2,20,100,True,sigmoid
1313,32,0.001,5,"(256, 128, 512, 256, 256)",0.2,20,100,True,sigmoid
1314,32,0.001,5,"(256, 128, 512, 256, 512)",0.2,20,100,True,sigmoid
1315,32,0.001,5,"(256, 128, 512, 512, 128)",0.2,20,100,True,sigmoid
1316,32,0.001,5,"(256, 128, 512, 512, 256)",0.2,20,100,True,sigmoid
1317,32,0.001,5,"(256, 128, 512, 512, 512)",0.2,20,100,True,sigmoid
1318,32,0.001,5,"(256, 256, 128, 128, 128)",0.2,20,100,True,sigmoid
1319,32,0.001,5,"(256, 256, 128, 128, 256)",0.2,20,100,True,sigmoid
1320,32,0.001,5,"(256, 256, 128, 128, 512)",0.2,20,100,True,sigmoid
1321,32,0.001,5,"(256, 256, 128, 256, 128)",0.2,20,100,True,sigmoid
1322,32,0.001,5,"(256, 256, 128, 256, 256)",0.2,20,100,True,sigmoid
1323,32,0.001,5,"(256, 256, 128, 256, 512)",0.2,20,100,True,sigmoid
1324,32,0.001,5,"(256, 256, 128, 512, 128)",0.2,20,100,True,sigmoid
1325,32,0.001,5,"(256, 256, 128, 512, 256)",0.2,20,100,True,sigmoid
1326,32,0.001,5,"(256, 256, 128, 512, 512)",0.2,20,100,True,sigmoid
1327,32,0.001,5,"(256, 256, 256, 128, 128)",0.2,20,100,True,sigmoid
1328,32,0.001,5,"(256, 256, 256, 128, 256)",0.2,20,100,True,sigmoid
1329,32,0.001,5,"(256, 256, 256, 128, 512)",0.2,20,100,True,sigmoid
1330,32,0.001,5,"(256, 256, 256, 256, 128)",0.2,20,100,True,sigmoid
1331,32,0.001,5,"(256, 256, 256, 256, 256)",0.2,20,100,True,sigmoid
1332,32,0.001,5,"(256, 256, 256, 256, 512)",0.2,20,100,True,sigmoid
1333,32,0.001,5,"(256, 256, 256, 512, 128)",0.2,20,100,True,sigmoid
1334,32,0.001,5,"(256, 256, 256, 512, 256)",0.2,20,100,True,sigmoid
1335,32,0.001,5,"(256, 256, 256, 512, 512)",0.2,20,100,True,sigmoid
1336,32,0.001,5,"(256, 256, 512, 128, 128)",0.2,20,100,True,sigmoid
1337,32,0.001,5,"(256, 256, 512, 128, 256)",0.2,20,100,True,sigmoid
1338,32,0.001,5,"(256, 256, 512, 128, 512)",0.2,20,100,True,sigmoid
1339,32,0.001,5,"(256, 256, 512, 256, 128)",0.2,20,100,True,sigmoid
1340,32,0.001,5,"(256, 256, 512, 256, 256)",0.2,20,100,True,sigmoid
1341,32,0.001,5,"(256, 256, 512, 256, 512)",0.2,20,100,True,sigmoid
1342,32,0.001,5,"(256, 256, 512, 512, 128)",0.2,20,100,True,sigmoid
1343,32,0.001,5,"(256, 256, 512, 512, 256)",0.2,20,100,True,sigmoid
1344,32,0.001,5,"(256, 256, 512, 512, 512)",0.2,20,100,True,sigmoid
1345,32,0.001,5,"(256, 512, 128, 128, 128)",0.2,20,100,True,sigmoid
1346,32,0.001,5,"(256, 512, 128, 128, 256)",0.2,20,100,True,sigmoid
1347,32,0.001,5,"(256, 512, 128, 128, 512)",0.2,20,100,True,sigmoid
1348,32,0.001,5,"(256, 512, 128, 256, 128)",0.2,20,100,True,sigmoid
1349,32,0.001,5,"(256, 512, 128, 256, 256)",0.2,20,100,True,sigmoid
1350,32,0.001,5,"(256, 512, 128, 256, 512)",0.2,20,100,True,sigmoid
1351,32,0.001,5,"(256, 512, 128, 512, 128)",0.2,20,100,True,sigmoid
1352,32,0.001,5,"(256, 512, 128, 512, 256)",0.2,20,100,True,sigmoid
1353,32,0.001,5,"(256, 512, 128, 512, 512)",0.2,20,100,True,sigmoid
1354,32,0.001,5,"(256, 512, 256, 128, 128)",0.2,20,100,True,sigmoid
1355,32,0.001,5,"(256, 512, 256, 128, 256)",0.2,20,100,True,sigmoid
1356,32,0.001,5,"(256, 512, 256, 128, 512)",0.2,20,100,True,sigmoid
1357,32,0.001,5,"(256, 512, 256, 256, 128)",0.2,20,100,True,sigmoid
1358,32,0.001,5,"(256, 512, 256, 256, 256)",0.2,20,100,True,sigmoid
1359,32,0.001,5,"(256, 512, 256, 256, 512)",0.2,20,100,True,sigmoid
1360,32,0.001,5,"(256, 512, 256, 512, 128)",0.2,20,100,True,sigmoid
1361,32,0.001,5,"(256, 512, 256, 512, 256)",0.2,20,100,True,sigmoid
1362,32,0.001,5,"(256, 512, 256, 512, 512)",0.2,20,100,True,sigmoid
1363,32,0.001,5,"(256, 512, 512, 128, 128)",0.2,20,100,True,sigmoid
1364,32,0.001,5,"(256, 512, 512, 128, 256)",0.2,20,100,True,sigmoid
1365,32,0.001,5,"(256, 512, 512, 128, 512)",0.2,20,100,True,sigmoid
1366,32,0.001,5,"(256, 512, 512, 256, 128)",0.2,20,100,True,sigmoid
1367,32,0.001,5,"(256, 512, 512, 256, 256)",0.2,20,100,True,sigmoid
1368,32,0.001,5,"(256, 512, 512, 256, 512)",0.2,20,100,True,sigmoid
1369,32,0.001,5,"(256, 512, 512, 512, 128)",0.2,20,100,True,sigmoid
1370,32,0.001,5,"(256, 512, 512, 512, 256)",0.2,20,100,True,sigmoid
1371,32,0.001,5,"(256, 512, 512, 512, 512)",0.2,20,100,True,sigmoid
1372,32,0.001,5,"(512, 128, 128, 128, 128)",0.2,20,100,True,sigmoid
1373,32,0.001,5,"(512, 128, 128, 128, 256)",0.2,20,100,True,sigmoid
1374,32,0.001,5,"(512, 128, 128, 128, 512)",0.2,20,100,True,sigmoid
1375,32,0.001,5,"(512, 128, 128, 256, 128)",0.2,20,100,True,sigmoid
1376,32,0.001,5,"(512, 128, 128, 256, 256)",0.2,20,100,True,sigmoid
1377,32,0.001,5,"(512, 128, 128, 256, 512)",0.2,20,100,True,sigmoid
1378,32,0.001,5,"(512, 128, 128, 512, 128)",0.2,20,100,True,sigmoid
1379,32,0.001,5,"(512, 128, 128, 512, 256)",0.2,20,100,True,sigmoid
1380,32,0.001,5,"(512, 128, 128, 512, 512)",0.2,20,100,True,sigmoid
1381,32,0.001,5,"(512, 128, 256, 128, 128)",0.2,20,100,True,sigmoid
1382,32,0.001,5,"(512, 128, 256, 128, 256)",0.2,20,100,True,sigmoid
1383,32,0.001,5,"(512, 128, 256, 128, 512)",0.2,20,100,True,sigmoid
1384,32,0.001,5,"(512, 128, 256, 256, 128)",0.2,20,100,True,sigmoid
1385,32,0.001,5,"(512, 128, 256, 256, 256)",0.2,20,100,True,sigmoid
1386,32,0.001,5,"(512, 128, 256, 256, 512)",0.2,20,100,True,sigmoid
1387,32,0.001,5,"(512, 128, 256, 512, 128)",0.2,20,100,True,sigmoid
1388,32,0.001,5,"(512, 128, 256, 512, 256)",0.2,20,100,True,sigmoid
1389,32,0.001,5,"(512, 128, 256, 512, 512)",0.2,20,100,True,sigmoid
1390,32,0.001,5,"(512, 128, 512, 128, 128)",0.2,20,100,True,sigmoid
1391,32,0.001,5,"(512, 128, 512, 128, 256)",0.2,20,100,True,sigmoid
1392,32,0.001,5,"(512, 128, 512, 128, 512)",0.2,20,100,True,sigmoid
1393,32,0.001,5,"(512, 128, 512, 256, 128)",0.2,20,100,True,sigmoid
1394,32,0.001,5,"(512, 128, 512, 256, 256)",0.2,20,100,True,sigmoid
1395,32,0.001,5,"(512, 128, 512, 256, 512)",0.2,20,100,True,sigmoid
1396,32,0.001,5,"(512, 128, 512, 512, 128)",0.2,20,100,True,sigmoid
1397,32,0.001,5,"(512, 128, 512, 512, 256)",0.2,20,100,True,sigmoid
1398,32,0.001,5,"(512, 128, 512, 512, 512)",0.2,20,100,True,sigmoid
1399,32,0.001,5,"(512, 256, 128, 128, 128)",0.2,20,100,True,sigmoid
1400,32,0.001,5,"(512, 256, 128, 128, 256)",0.2,20,100,True,sigmoid
1401,32,0.001,5,"(512, 256, 128, 128, 512)",0.2,20,100,True,sigmoid
1402,32,0.001,5,"(512, 256, 128, 256, 128)",0.2,20,100,True,sigmoid
1403,32,0.001,5,"(512, 256, 128, 256, 256)",0.2,20,100,True,sigmoid
1404,32,0.001,5,"(512, 256, 128, 256, 512)",0.2,20,100,True,sigmoid
1405,32,0.001,5,"(512, 256, 128, 512, 128)",0.2,20,100,True,sigmoid
1406,32,0.001,5,"(512, 256, 128, 512, 256)",0.2,20,100,True,sigmoid
1407,32,0.001,5,"(512, 256, 128, 512, 512)",0.2,20,100,True,sigmoid
1408,32,0.001,5,"(512, 256, 256, 128, 128)",0.2,20,100,True,sigmoid
1409,32,0.001,5,"(512, 256, 256, 128, 256)",0.2,20,100,True,sigmoid
1410,32,0.001,5,"(512, 256, 256, 128, 512)",0.2,20,100,True,sigmoid
1411,32,0.001,5,"(512, 256, 256, 256, 128)",0.2,20,100,True,sigmoid
1412,32,0.001,5,"(512, 256, 256, 256, 256)",0.2,20,100,True,sigmoid
1413,32,0.001,5,"(512, 256, 256, 256, 512)",0.2,20,100,True,sigmoid
1414,32,0.001,5,"(512, 256, 256, 512, 128)",0.2,20,100,True,sigmoid
1415,32,0.001,5,"(512, 256, 256, 512, 256)",0.2,20,100,True,sigmoid
1416,32,0.001,5,"(512, 256, 256, 512, 512)",0.2,20,100,True,sigmoid
1417,32,0.001,5,"(512, 256, 512, 128, 128)",0.2,20,100,True,sigmoid
1418,32,0.001,5,"(512, 256, 512, 128, 256)",0.2,20,100,True,sigmoid
1419,32,0.001,5,"(512, 256, 512, 128, 512)",0.2,20,100,True,sigmoid
1420,32,0.001,5,"(512, 256, 512, 256, 128)",0.2,20,100,True,sigmoid
1421,32,0.001,5,"(512, 256, 512, 256, 256)",0.2,20,100,True,sigmoid
1422,32,0.001,5,"(512, 256, 512, 256, 512)",0.2,20,100,True,sigmoid
1423,32,0.001,5,"(512, 256, 512, 512, 128)",0.2,20,100,True,sigmoid
1424,32,0.001,5,"(512, 256, 512, 512, 256)",0.2,20,100,True,sigmoid
1425,32,0.001,5,"(512, 256, 512, 512, 512)",0.2,20,100,True,sigmoid
1426,32,0.001,5,"(512, 512, 128, 128, 128)",0.2,20,100,True,sigmoid
1427,32,0.001,5,"(512, 512, 128, 128, 256)",0.2,20,100,True,sigmoid
1428,32,0.001,5,"(512, 512, 128, 128, 512)",0.2,20,100,True,sigmoid
1429,32,0.001,5,"(512, 512, 128, 256, 128)",0.2,20,100,True,sigmoid
1430,32,0.001,5,"(512, 512, 128, 256, 256)",0.2,20,100,True,sigmoid
1431,32,0.001,5,"(512, 512, 128, 256, 512)",0.2,20,100,True,sigmoid
1432,32,0.001,5,"(512, 512, 128, 512, 128)",0.2,20,100,True,sigmoid
1433,32,0.001,5,"(512, 512, 128, 512, 256)",0.2,20,100,True,sigmoid
1434,32,0.001,5,"(512, 512, 128, 512, 512)",0.2,20,100,True,sigmoid
1435,32,0.001,5,"(512, 512, 256, 128, 128)",0.2,20,100,True,sigmoid
1436,32,0.001,5,"(512, 512, 256, 128, 256)",0.2,20,100,True,sigmoid
1437,32,0.001,5,"(512, 512, 256, 128, 512)",0.2,20,100,True,sigmoid
1438,32,0.001,5,"(512, 512, 256, 256, 128)",0.2,20,100,True,sigmoid
1439,32,0.001,5,"(512, 512, 256, 256, 256)",0.2,20,100,True,sigmoid
1440,32,0.001,5,"(512, 512, 256, 256, 512)",0.2,20,100,True,sigmoid
1441,32,0.001,5,"(512, 512, 256, 512, 128)",0.2,20,100,True,sigmoid
1442,32,0.001,5,"(512, 512, 256, 512, 256)",0.2,20,100,True,sigmoid
1443,32,0.001,5,"(512, 512, 256, 512, 512)",0.2,20,100,True,sigmoid
1444,32,0.001,5,"(512, 512, 512, 128, 128)",0.2,20,100,True,sigmoid
1445,32,0.001,5,"(512, 512, 512, 128, 256)",0.2,20,100,True,sigmoid
1446,32,0.001,5,"(512, 512, 512, 128, 512)",0.2,20,100,True,sigmoid
1447,32,0.001,5,"(512, 512, 512, 256, 128)",0.2,20,100,True,sigmoid
1448,32,0.001,5,"(512, 512, 512, 256, 256)",0.2,20,100,True,sigmoid
1449,32,0.001,5,"(512, 512, 512, 256, 512)",0.2,20,100,True,sigmoid
1450,32,0.001,5,"(512, 512, 512, 512, 128)",0.2,20,100,True,sigmoid
1451,32,0.001,5,"(512, 512, 512, 512, 256)",0.2,20,100,True,sigmoid
1452,32,0.001,5,"(512, 512, 512, 512, 512)",0.2,20,100,True,sigmoid
1453,32,0.001,6,"(128, 128, 128, 128, 128, 128)",0.0,20,100,True,softmax
1454,32,0.001,6,"(128, 128, 128, 128, 128, 256)",0.0,20,100,True,softmax
1455,32,0.001,6,"(128, 128, 128, 128, 128, 512)",0.0,20,100,True,softmax
1456,32,0.001,6,"(128, 128, 128, 128, 256, 128)",0.0,20,100,True,softmax
1457,32,0.001,6,"(128, 128, 128, 128, 256, 256)",0.0,20,100,True,softmax
1458,32,0.001,6,"(128, 128, 128, 128, 256, 512)",0.0,20,100,True,softmax
1459,32,0.001,6,"(128, 128, 128, 128, 512, 128)",0.0,20,100,True,softmax
1460,32,0.001,6,"(128, 128, 128, 128, 512, 256)",0.0,20,100,True,softmax
1461,32,0.001,6,"(128, 128, 128, 128, 512, 512)",0.0,20,100,True,softmax
1462,32,0.001,6,"(128, 128, 128, 256, 128, 128)",0.0,20,100,True,softmax
1463,32,0.001,6,"(128, 128, 128, 256, 128, 256)",0.0,20,100,True,softmax
1464,32,0.001,6,"(128, 128, 128, 256, 128, 512)",0.0,20,100,True,softmax
1465,32,0.001,6,"(128, 128, 128, 256, 256, 128)",0.0,20,100,True,softmax
1466,32,0.001,6,"(128, 128, 128, 256, 256, 256)",0.0,20,100,True,softmax
1467,32,0.001,6,"(128, 128, 128, 256, 256, 512)",0.0,20,100,True,softmax
1468,32,0.001,6,"(128, 128, 128, 256, 512, 128)",0.0,20,100,True,softmax
1469,32,0.001,6,"(128, 128, 128, 256, 512, 256)",0.0,20,100,True,softmax
1470,32,0.001,6,"(128, 128, 128, 256, 512, 512)",0.0,20,100,True,softmax
1471,32,0.001,6,"(128, 128, 128, 512, 128, 128)",0.0,20,100,True,softmax
1472,32,0.001,6,"(128, 128, 128, 512, 128, 256)",0.0,20,100,True,softmax
1473,32,0.001,6,"(128, 128, 128, 512, 128, 512)",0.0,20,100,True,softmax
1474,32,0.001,6,"(128, 128, 128, 512, 256, 128)",0.0,20,100,True,softmax
1475,32,0.001,6,"(128, 128, 128, 512, 256, 256)",0.0,20,100,True,softmax
1476,32,0.001,6,"(128, 128, 128, 512, 256, 512)",0.0,20,100,True,softmax
1477,32,0.001,6,"(128, 128, 128, 512, 512, 128)",0.0,20,100,True,softmax
1478,32,0.001,6,"(128, 128, 128, 512, 512, 256)",0.0,20,100,True,softmax
1479,32,0.001,6,"(128, 128, 128, 512, 512, 512)",0.0,20,100,True,softmax
1480,32,0.001,6,"(128, 128, 256, 128, 128, 128)",0.0,20,100,True,softmax
1481,32,0.001,6,"(128, 128, 256, 128, 128, 256)",0.0,20,100,True,softmax
1482,32,0.001,6,"(128, 128, 256, 128, 128, 512)",0.0,20,100,True,softmax
1483,32,0.001,6,"(128, 128, 256, 128, 256, 128)",0.0,20,100,True,softmax
1484,32,0.001,6,"(128, 128, 256, 128, 256, 256)",0.0,20,100,True,softmax
1485,32,0.001,6,"(128, 128, 256, 128, 256, 512)",0.0,20,100,True,softmax
